Instrument Type,Symbol,ExpiryDate,Underlying Commodity,Strike Price,Option Type,Ex-Basis Delivery Centre,Price Unit,Opening Price,High Price,Low Price,Closing Price,Quantity Traded Today,Measure,No of Trades,Traded Value in Lacs,Open Interest,LastTradedDate
OPTFUT,SYBEANIDR,2/18/2022,SYBEANIDR18-FEB-2022,5800,PE,INDORE,RS/QUINTAL,0,0,0,627,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,2/18/2022,SYBEANIDR18-FEB-2022,5850,PE,INDORE,RS/QUINTAL,0,0,0,652,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,2/18/2022,SYBEANIDR18-FEB-2022,5900,PE,INDORE,RS/QUINTAL,0,0,0,678,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,2/18/2022,SYBEANIDR18-FEB-2022,5950,PE,INDORE,RS/QUINTAL,0,0,0,705,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,2/18/2022,SYBEANIDR18-FEB-2022,6000,PE,INDORE,RS/QUINTAL,0,0,0,732,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,2/18/2022,SYBEANIDR18-FEB-2022,6050,PE,INDORE,RS/QUINTAL,0,0,0,760,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,2/18/2022,SYBEANIDR18-FEB-2022,6100,PE,INDORE,RS/QUINTAL,0,0,0,788,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,2/18/2022,SYBEANIDR18-FEB-2022,6150,PE,INDORE,RS/QUINTAL,0,0,0,816,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,2/18/2022,SYBEANIDR18-FEB-2022,6200,PE,INDORE,RS/QUINTAL,0,0,0,845,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,2/18/2022,SYBEANIDR18-FEB-2022,6250,PE,INDORE,RS/QUINTAL,0,0,0,875,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,2/18/2022,SYBEANIDR18-FEB-2022,6300,PE,INDORE,RS/QUINTAL,0,0,0,905,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,2/18/2022,SYBEANIDR18-FEB-2022,6350,PE,INDORE,RS/QUINTAL,0,0,0,936,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,2/18/2022,SYBEANIDR18-FEB-2022,6400,PE,INDORE,RS/QUINTAL,0,0,0,967,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,2/18/2022,SYBEANIDR18-FEB-2022,6450,PE,INDORE,RS/QUINTAL,0,0,0,998,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,2/18/2022,SYBEANIDR18-FEB-2022,6500,PE,INDORE,RS/QUINTAL,0,0,0,1030,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,2/18/2022,SYBEANIDR18-FEB-2022,6550,PE,INDORE,RS/QUINTAL,0,0,0,1062,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,4850,CE,INDORE,RS/QUINTAL,0,0,0,1208,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,4900,CE,INDORE,RS/QUINTAL,0,0,0,1165,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,4950,CE,INDORE,RS/QUINTAL,0,0,0,1122,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5000,CE,INDORE,RS/QUINTAL,0,0,0,1080,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5050,CE,INDORE,RS/QUINTAL,0,0,0,1039,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5100,CE,INDORE,RS/QUINTAL,0,0,0,998,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5150,CE,INDORE,RS/QUINTAL,0,0,0,958,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5200,CE,INDORE,RS/QUINTAL,0,0,0,919,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5250,CE,INDORE,RS/QUINTAL,0,0,0,881,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5300,CE,INDORE,RS/QUINTAL,0,0,0,844,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5350,CE,INDORE,RS/QUINTAL,0,0,0,807,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5400,CE,INDORE,RS/QUINTAL,0,0,0,772,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5450,CE,INDORE,RS/QUINTAL,0,0,0,737,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5500,CE,INDORE,RS/QUINTAL,0,0,0,703,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5550,CE,INDORE,RS/QUINTAL,0,0,0,670,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5600,CE,INDORE,RS/QUINTAL,0,0,0,639,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5650,CE,INDORE,RS/QUINTAL,0,0,0,608,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5700,CE,INDORE,RS/QUINTAL,0,0,0,578,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5750,CE,INDORE,RS/QUINTAL,0,0,0,549,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5800,CE,INDORE,RS/QUINTAL,0,0,0,521,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5850,CE,INDORE,RS/QUINTAL,0,0,0,494,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5900,CE,INDORE,RS/QUINTAL,0,0,0,468,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5950,CE,INDORE,RS/QUINTAL,0,0,0,443,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,6000,CE,INDORE,RS/QUINTAL,0,0,0,419,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,6050,CE,INDORE,RS/QUINTAL,0,0,0,396,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,6100,CE,INDORE,RS/QUINTAL,0,0,0,374,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,6150,CE,INDORE,RS/QUINTAL,0,0,0,352,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,6200,CE,INDORE,RS/QUINTAL,0,0,0,332,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,6250,CE,INDORE,RS/QUINTAL,0,0,0,313,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,6300,CE,INDORE,RS/QUINTAL,0,0,0,294,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,6350,CE,INDORE,RS/QUINTAL,0,0,0,277,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,6400,CE,INDORE,RS/QUINTAL,0,0,0,260,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,4850,PE,INDORE,RS/QUINTAL,0,0,0,44,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,4900,PE,INDORE,RS/QUINTAL,0,0,0,50,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,4950,PE,INDORE,RS/QUINTAL,0,0,0,57,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5000,PE,INDORE,RS/QUINTAL,0,0,0,64,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5050,PE,INDORE,RS/QUINTAL,0,0,0,72,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5100,PE,INDORE,RS/QUINTAL,0,0,0,81,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5150,PE,INDORE,RS/QUINTAL,0,0,0,91,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5200,PE,INDORE,RS/QUINTAL,0,0,0,101,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5250,PE,INDORE,RS/QUINTAL,0,0,0,112,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5300,PE,INDORE,RS/QUINTAL,0,0,0,124,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5350,PE,INDORE,RS/QUINTAL,0,0,0,137,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5400,PE,INDORE,RS/QUINTAL,0,0,0,151,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5450,PE,INDORE,RS/QUINTAL,0,0,0,165,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5500,PE,INDORE,RS/QUINTAL,0,0,0,181,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5550,PE,INDORE,RS/QUINTAL,0,0,0,198,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5600,PE,INDORE,RS/QUINTAL,0,0,0,215,0,MT,0,0,30,7/9/2021
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5650,PE,INDORE,RS/QUINTAL,0,0,0,234,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5700,PE,INDORE,RS/QUINTAL,0,0,0,253,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5750,PE,INDORE,RS/QUINTAL,0,0,0,273,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5800,PE,INDORE,RS/QUINTAL,0,0,0,295,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5850,PE,INDORE,RS/QUINTAL,0,0,0,317,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5900,PE,INDORE,RS/QUINTAL,250,250,250,341,10,MT,1,6.15,10,7/19/2021
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,5950,PE,INDORE,RS/QUINTAL,0,0,0,365,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,6000,PE,INDORE,RS/QUINTAL,0,0,0,390,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,6050,PE,INDORE,RS/QUINTAL,0,0,0,417,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,6100,PE,INDORE,RS/QUINTAL,0,0,0,444,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,6150,PE,INDORE,RS/QUINTAL,0,0,0,472,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,6200,PE,INDORE,RS/QUINTAL,0,0,0,501,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,6250,PE,INDORE,RS/QUINTAL,0,0,0,531,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,6300,PE,INDORE,RS/QUINTAL,0,0,0,562,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,6350,PE,INDORE,RS/QUINTAL,0,0,0,594,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,11/18/2021,SYBEANIDR18-NOV-2021,6400,PE,INDORE,RS/QUINTAL,0,0,0,626,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,4200,CE,INDORE,RS/QUINTAL,0,0,0,3687,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,4250,CE,INDORE,RS/QUINTAL,0,0,0,3637,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,4300,CE,INDORE,RS/QUINTAL,0,0,0,3587,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,4350,CE,INDORE,RS/QUINTAL,0,0,0,3537,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,4400,CE,INDORE,RS/QUINTAL,0,0,0,3487,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,4450,CE,INDORE,RS/QUINTAL,0,0,0,3437,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,4500,CE,INDORE,RS/QUINTAL,0,0,0,3388,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,4550,CE,INDORE,RS/QUINTAL,0,0,0,3338,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,4600,CE,INDORE,RS/QUINTAL,0,0,0,3288,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,4650,CE,INDORE,RS/QUINTAL,0,0,0,3238,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,4700,CE,INDORE,RS/QUINTAL,0,0,0,3188,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,4750,CE,INDORE,RS/QUINTAL,0,0,0,3138,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,4800,CE,INDORE,RS/QUINTAL,0,0,0,3089,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,4850,CE,INDORE,RS/QUINTAL,0,0,0,3039,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,4900,CE,INDORE,RS/QUINTAL,0,0,0,2989,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,4950,CE,INDORE,RS/QUINTAL,0,0,0,2939,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,5000,CE,INDORE,RS/QUINTAL,0,0,0,2889,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,5050,CE,INDORE,RS/QUINTAL,0,0,0,2839,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,5100,CE,INDORE,RS/QUINTAL,0,0,0,2790,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,5150,CE,INDORE,RS/QUINTAL,0,0,0,2740,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,5200,CE,INDORE,RS/QUINTAL,0,0,0,2690,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,5250,CE,INDORE,RS/QUINTAL,0,0,0,2640,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,5300,CE,INDORE,RS/QUINTAL,0,0,0,2590,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,5350,CE,INDORE,RS/QUINTAL,0,0,0,2540,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,5400,CE,INDORE,RS/QUINTAL,0,0,0,2491,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,5450,CE,INDORE,RS/QUINTAL,0,0,0,2441,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,5500,CE,INDORE,RS/QUINTAL,0,0,0,2391,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,5550,CE,INDORE,RS/QUINTAL,0,0,0,2341,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,5600,CE,INDORE,RS/QUINTAL,0,0,0,2291,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,5650,CE,INDORE,RS/QUINTAL,0,0,0,2242,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,5700,CE,INDORE,RS/QUINTAL,0,0,0,2192,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,5750,CE,INDORE,RS/QUINTAL,0,0,0,2142,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,5800,CE,INDORE,RS/QUINTAL,0,0,0,2093,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,5850,CE,INDORE,RS/QUINTAL,0,0,0,2043,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,5900,CE,INDORE,RS/QUINTAL,0,0,0,1994,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,5950,CE,INDORE,RS/QUINTAL,0,0,0,1944,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,6000,CE,INDORE,RS/QUINTAL,0,0,0,1895,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,6050,CE,INDORE,RS/QUINTAL,0,0,0,1845,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,6100,CE,INDORE,RS/QUINTAL,0,0,0,1796,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,6150,CE,INDORE,RS/QUINTAL,0,0,0,1747,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,6200,CE,INDORE,RS/QUINTAL,0,0,0,1698,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,6250,CE,INDORE,RS/QUINTAL,0,0,0,1650,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,6300,CE,INDORE,RS/QUINTAL,0,0,0,1601,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,6350,CE,INDORE,RS/QUINTAL,0,0,0,1553,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,6400,CE,INDORE,RS/QUINTAL,0,0,0,1505,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,6450,CE,INDORE,RS/QUINTAL,0,0,0,1457,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,6500,CE,INDORE,RS/QUINTAL,0,0,0,1410,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,6550,CE,INDORE,RS/QUINTAL,0,0,0,1363,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,6600,CE,INDORE,RS/QUINTAL,0,0,0,1316,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,6650,CE,INDORE,RS/QUINTAL,0,0,0,1270,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,6700,CE,INDORE,RS/QUINTAL,0,0,0,1224,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,6750,CE,INDORE,RS/QUINTAL,0,0,0,1178,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,6800,CE,INDORE,RS/QUINTAL,0,0,0,1134,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,6850,CE,INDORE,RS/QUINTAL,0,0,0,1090,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,6900,CE,INDORE,RS/QUINTAL,0,0,0,1046,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,6950,CE,INDORE,RS/QUINTAL,0,0,0,1003,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,7000,CE,INDORE,RS/QUINTAL,0,0,0,961,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,7050,CE,INDORE,RS/QUINTAL,0,0,0,920,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,7100,CE,INDORE,RS/QUINTAL,0,0,0,879,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,7150,CE,INDORE,RS/QUINTAL,0,0,0,839,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,7200,CE,INDORE,RS/QUINTAL,0,0,0,800,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,7250,CE,INDORE,RS/QUINTAL,0,0,0,762,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,7300,CE,INDORE,RS/QUINTAL,0,0,0,725,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,7350,CE,INDORE,RS/QUINTAL,0,0,0,689,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,7400,CE,INDORE,RS/QUINTAL,0,0,0,654,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,7450,CE,INDORE,RS/QUINTAL,0,0,0,620,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,7500,CE,INDORE,RS/QUINTAL,0,0,0,587,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,7550,CE,INDORE,RS/QUINTAL,0,0,0,555,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,7600,CE,INDORE,RS/QUINTAL,0,0,0,524,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,7650,CE,INDORE,RS/QUINTAL,0,0,0,495,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,7700,CE,INDORE,RS/QUINTAL,0,0,0,466,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,7750,CE,INDORE,RS/QUINTAL,0,0,0,438,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,7800,CE,INDORE,RS/QUINTAL,0,0,0,412,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,7850,CE,INDORE,RS/QUINTAL,0,0,0,386,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,7900,CE,INDORE,RS/QUINTAL,0,0,0,362,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,7950,CE,INDORE,RS/QUINTAL,0,0,0,339,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,8000,CE,INDORE,RS/QUINTAL,0,0,0,317,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,8/20/2021,SYBEANIDR20-AUG-2021,8050,CE,INDORE,RS/QUINTAL,0,0,0,296,0,MT,0,0,0,NOTRADE
